absoluteTime,trialTime,deltaTime,trialIndex,xPos,yPos,zPos,xRot,yRot,zRot,conditionType,currentText,targetText
191736.6766407,1.562479,0.0167121,0,-0.06143883,1.145695,-1.222693,0.1284763,-0.04521449,0.02011329,Unknown,,It can project long range goals for itself
191736.6923403,1.578541,0.0160623,0,-0.06009739,1.1451,-1.223822,0.1296638,-0.04453827,0.01874397,Unknown,,It can project long range goals for itself
191736.7092667,1.595155,0.016614,0,-0.05822531,1.145172,-1.224651,0.1314537,-0.04371305,0.01731617,Unknown,,It can project long range goals for itself
191736.724924,1.610789,0.0156336,0,-0.05720524,1.144319,-1.225602,0.133414,-0.04302789,0.01594348,Unknown,,It can project long range goals for itself
191736.7413238,1.627107,0.016318,0,-0.05621442,1.143407,-1.226586,0.1356366,-0.04228978,0.01484675,Unknown,,It can project long range goals for itself
191736.7565299,1.642338,0.0152315,0,-0.05553211,1.142307,-1.227471,0.1378355,-0.04175469,0.01423282,Unknown,,It can project long range goals for itself
191736.7719543,1.658137,0.0157992,0,-0.05480617,1.141381,-1.228158,0.1397254,-0.04131266,0.01388406,Unknown,,It can project long range goals for itself
191736.7882786,1.674095,0.0159579,0,-0.05429258,1.140616,-1.228712,0.1411733,-0.04102612,0.01360501,Unknown,,It can project long range goals for itself
191736.8040899,1.689925,0.0158297,0,-0.05368368,1.139766,-1.22928,0.1427541,-0.04069902,0.01352586,Unknown,,It can project long range goals for itself
191736.8201529,1.70541,0.0154851,0,-0.05328288,1.138837,-1.229828,0.1441567,-0.04023751,0.01341821,Unknown,,It can project long range goals for itself
191736.8350747,1.720732,0.0153218,0,-0.05295515,1.138139,-1.230259,0.1450856,-0.03951084,0.01274603,Unknown,,It can project long range goals for itself
191736.8504176,1.736433,0.0157006,0,-0.05253175,1.137499,-1.230657,0.1453163,-0.03843033,0.01167064,Unknown,,It can project long range goals for itself
191736.8664944,1.751979,0.0155468,0,-0.05210329,1.137114,-1.230885,0.1449128,-0.03719256,0.01068749,Unknown,,It can project long range goals for itself
191736.8803598,1.766205,0.0142253,0,-0.0516042,1.136595,-1.2311,0.1440937,-0.03610168,0.009862516,Unknown,,It can project long range goals for itself
191736.8954344,1.781293,0.0150888,0,-0.05124554,1.136196,-1.231325,0.1434226,-0.03569756,0.008957427,Unknown,,It can project long range goals for itself
191736.9103495,1.796492,0.015199,0,-0.05084247,1.135804,-1.231641,0.1432625,-0.03596289,0.008258922,Unknown,,It can project long range goals for itself
191736.925437,1.811341,0.0148484,0,-0.04994192,1.136085,-1.231792,0.143258,-0.03644408,0.007428805,Unknown,,It can project long range goals for itself
191736.9404987,1.826214,0.014873,0,-0.04919828,1.136246,-1.231923,0.1433599,-0.03682095,0.006791689,Unknown,,It can project long range goals for itself
191736.9559664,1.841493,0.015279,0,-0.04877422,1.135895,-1.232296,0.1436161,-0.03712809,0.006090284,Unknown,,It can project long range goals for itself
191736.9696107,1.855777,0.0142841,0,-0.0483524,1.135655,-1.232388,0.1439932,-0.03751208,0.005630993,Unknown,,It can project long range goals for itself
191736.9852842,1.870774,0.0149966,0,-0.04784989,1.135527,-1.232597,0.1446132,-0.03784328,0.00515321,Unknown,,It can project long range goals for itself
191736.9994794,1.88524,0.0144664,0,-0.04739677,1.135216,-1.232844,0.1453188,-0.03846448,0.004736369,Unknown,,It can project long range goals for itself
191737.0133052,1.89949,0.0142506,0,-0.04686807,1.135033,-1.233082,0.1459192,-0.03928838,0.004387229,Unknown,,It can project long range goals for itself
191737.0280937,1.913965,0.014474,0,-0.04638087,1.134961,-1.233268,0.1462368,-0.03999115,0.004062596,Unknown,,It can project long range goals for itself
191737.0431349,1.928749,0.0147844,0,-0.04591325,1.134963,-1.233432,0.1462559,-0.04050084,0.003792908,Unknown,,It can project long range goals for itself
191737.0575522,1.943321,0.0145718,0,-0.04535785,1.135001,-1.233721,0.1460941,-0.04106172,0.003626797,Unknown,,It can project long range goals for itself
191737.0707087,1.956852,0.013531,0,-0.04485668,1.135108,-1.233933,0.145833,-0.04154165,0.003521918,Unknown,,It can project long range goals for itself
191737.0865055,1.972118,0.0152664,0,-0.04445449,1.135159,-1.234103,0.1453836,-0.04209182,0.003447292,Unknown,,It can project long range goals for itself
191737.099424,1.985245,0.0131272,0,-0.04411967,1.135237,-1.234257,0.1449051,-0.04268123,0.003508788,Unknown,,It can project long range goals for itself
191737.1133534,1.999509,0.0142634,0,-0.04389091,1.135275,-1.234433,0.144052,-0.04319983,0.003545673,Unknown,,It can project long range goals for itself
191737.1273911,2.013227,0.0137179,0,-0.04381404,1.135277,-1.234559,0.142866,-0.0438979,0.003646848,Unknown,,It can project long range goals for itself
191737.1413106,2.027194,0.0139672,0,-0.04374102,1.135387,-1.234669,0.141468,-0.04455615,0.003862251,Unknown,,It can project long range goals for itself
191737.155458,2.041302,0.014108,0,-0.04365795,1.135581,-1.234728,0.1399875,-0.04498145,0.004276938,Unknown,,It can project long range goals for itself
191737.1694892,2.055624,0.0143227,0,-0.04349307,1.135753,-1.234827,0.1388977,-0.04548412,0.005060211,Unknown,,It can project long range goals for itself
191737.1832882,2.068813,0.0131881,0,-0.04337048,1.135881,-1.234875,0.1376446,-0.04546,0.005609202,Unknown,,It can project long range goals for itself
191737.1973717,2.082619,0.0138065,0,-0.0432687,1.136004,-1.234977,0.1367938,-0.04555231,0.006394112,Unknown,,It can project long range goals for itself
191737.2100101,2.096171,0.0135518,0,-0.04311705,1.136148,-1.235084,0.136435,-0.04578477,0.007247202,Unknown,,It can project long range goals for itself
191737.2241496,2.109859,0.0136879,0,-0.04304577,1.136164,-1.23531,0.1362102,-0.04606555,0.007880171,Unknown,,It can project long range goals for itself
191737.237423,2.123248,0.0133891,0,-0.04297074,1.136209,-1.235529,0.1363157,-0.04646011,0.008423985,Unknown,,It can project long range goals for itself
191737.2515448,2.137063,0.013815,0,-0.04287925,1.13631,-1.235691,0.1366556,-0.04706926,0.008798078,Unknown,,It can project long range goals for itself
191737.2648626,2.150592,0.0135291,0,-0.04289582,1.136315,-1.235897,0.1371733,-0.04795438,0.009103873,Unknown,,It can project long range goals for itself
191737.2779627,2.163769,0.0131768,0,-0.04295089,1.136263,-1.236087,0.1377215,-0.04889765,0.009433798,Unknown,,It can project long range goals for itself
191737.2916383,2.177628,0.0138592,0,-0.04311933,1.136154,-1.236241,0.1380915,-0.04994102,0.00965158,Unknown,,It can project long range goals for itself
191737.3048527,2.190524,0.0128961,0,-0.04322208,1.13623,-1.236303,0.1382302,-0.05095331,0.009601343,Unknown,,It can project long range goals for itself
191737.3183523,2.203873,0.0133486,0,-0.04326406,1.136446,-1.236325,0.1382781,-0.05192751,0.009437908,Unknown,,It can project long range goals for itself
191737.3304616,2.216489,0.0126163,0,-0.04348536,1.136379,-1.23645,0.1381975,-0.0529296,0.009224072,Unknown,,It can project long range goals for itself
191737.3437672,2.229498,0.0130092,0,-0.04363811,1.136498,-1.236445,0.1381077,-0.05384161,0.008965102,Unknown,,It can project long range goals for itself
191737.357131,2.24263,0.0131315,0,-0.04369849,1.136614,-1.236525,0.1380861,-0.05482427,0.008814596,Unknown,,It can project long range goals for itself
191737.3699902,2.256133,0.0135034,0,-0.04374964,1.136828,-1.236514,0.1380953,-0.05582624,0.008715282,Unknown,,It can project long range goals for itself
191737.3833953,2.268855,0.0127218,0,-0.04389215,1.136939,-1.236485,0.1381114,-0.05671747,0.008583353,Unknown,,It can project long range goals for itself
191737.3957725,2.281447,0.0125917,0,-0.04394887,1.1371,-1.23648,0.1382277,-0.05751618,0.008535611,Unknown,,It can project long range goals for itself
191737.4082278,2.294348,0.0129018,0,-0.0440736,1.137198,-1.236442,0.1383182,-0.05829342,0.008490935,Unknown,,It can project long range goals for itself
191737.421681,2.307492,0.0131436,0,-0.04423503,1.137242,-1.236387,0.1383882,-0.05878006,0.008470632,Unknown,,It can project long range goals for itself
191737.4349365,2.320289,0.0127971,0,-0.0441739,1.137462,-1.236342,0.138518,-0.05919233,0.008540761,Unknown,,It can project long range goals for itself
191737.4468392,2.332957,0.0126682,0,-0.04427111,1.137541,-1.236275,0.1387191,-0.05953816,0.008763172,Unknown,,It can project long range goals for itself
191737.460382,2.346123,0.0131653,0,-0.04429869,1.137732,-1.236194,0.1388081,-0.0598721,0.008994568,Unknown,,It can project long range goals for itself
191737.4719436,2.358119,0.0119964,0,-0.04429774,1.137876,-1.236108,0.1389574,-0.06005138,0.009307421,Unknown,,It can project long range goals for itself
191737.4850558,2.370825,0.0127055,0,-0.04437244,1.1379,-1.236042,0.1390513,-0.060206,0.009531243,Unknown,,It can project long range goals for itself
191737.4970965,2.382942,0.0121177,0,-0.04441533,1.137888,-1.236123,0.1392787,-0.0603363,0.009870998,Unknown,,It can project long range goals for itself
191737.5095246,2.395585,0.0126431,0,-0.04440817,1.137891,-1.236037,0.1395363,-0.06022688,0.01008177,Unknown,,It can project long range goals for itself
191737.5225532,2.408004,0.0124183,0,-0.04444931,1.137879,-1.235978,0.1396702,-0.05998351,0.01021912,Unknown,,It can project long range goals for itself
191737.5361971,2.421539,0.0135351,0,-0.04434118,1.138009,-1.2358,0.1398735,-0.05964555,0.01033929,Unknown,,It can project long range goals for itself
191737.5468842,2.432953,0.0114146,0,-0.04436839,1.138025,-1.235734,0.1399636,-0.05928062,0.01043151,Unknown,,It can project long range goals for itself
191737.5595236,2.445319,0.0123659,0,-0.04439861,1.138047,-1.235672,0.1400156,-0.05889428,0.01050613,Unknown,,It can project long range goals for itself
191737.5714693,2.457621,0.0123017,0,-0.04432644,1.138071,-1.235713,0.1400364,-0.05866924,0.01060038,Unknown,,It can project long range goals for itself
191737.5841889,2.469695,0.0120744,0,-0.04434885,1.13808,-1.235667,0.1400378,-0.0582784,0.01054184,Unknown,,It can project long range goals for itself
191737.5962374,2.482084,0.0123884,0,-0.04431732,1.13814,-1.23562,0.1401773,-0.05779815,0.01052926,Unknown,,It can project long range goals for itself
191737.6079891,2.494122,0.0120378,0,-0.04432429,1.138171,-1.235591,0.1403304,-0.05727461,0.01054537,Unknown,,It can project long range goals for itself
191737.6203579,2.506158,0.0120369,0,-0.04432469,1.138222,-1.23556,0.1403625,-0.05687064,0.01054525,Unknown,,It can project long range goals for itself
