absoluteTime,trialTime,deltaTime,trialIndex,xPos,yPos,zPos,xRot,yRot,zRot,conditionType,currentText,targetText
791644.4620738,2.417131,0.0109638,0,-0.02213287,1.134221,-1.254015,0.1031915,0.07281269,-0.008722366,Unknown,,hey everyone
791644.4733706,2.4284,0.0112693,0,-0.02210478,1.1342,-1.254036,0.1032299,0.07280889,-0.008800603,Unknown,,hey everyone
791644.4841634,2.439293,0.0108925,0,-0.02209218,1.134147,-1.254015,0.1032763,0.07284555,-0.008846586,Unknown,,hey everyone
791644.4954023,2.450418,0.0111258,0,-0.02209314,1.134117,-1.254024,0.1033062,0.0729146,-0.0088798,Unknown,,hey everyone
791644.5066989,2.461557,0.0111389,0,-0.02206774,1.134099,-1.254039,0.1033466,0.07298282,-0.00890941,Unknown,,hey everyone
791644.5176426,2.472733,0.0111755,0,-0.02202636,1.134111,-1.25404,0.1033729,0.07302599,-0.008938244,Unknown,,hey everyone
791644.5288047,2.483838,0.0111053,0,-0.02199645,1.134112,-1.254055,0.103372,0.07311126,-0.008924281,Unknown,,hey everyone
791644.5397943,2.494861,0.0110231,0,-0.02196937,1.134107,-1.254055,0.103365,0.07318812,-0.00891722,Unknown,,hey everyone
791644.5509417,2.505972,0.0111112,0,-0.02194389,1.134114,-1.254071,0.1033864,0.07321635,-0.008920167,Unknown,,hey everyone
791644.5623568,2.517474,0.0115016,0,-0.0219334,1.13414,-1.254091,0.1034052,0.07323667,-0.008937336,Unknown,,hey everyone
791644.5732793,2.528275,0.010801,0,-0.02192302,1.134166,-1.254099,0.1034503,0.07321776,-0.008973185,Unknown,,hey everyone
791644.5841647,2.539304,0.0110292,0,-0.02191733,1.134186,-1.254112,0.1034433,0.07324532,-0.008984768,Unknown,,hey everyone
791644.5955214,2.550558,0.0112537,0,-0.02193269,1.134187,-1.254135,0.1034249,0.07327884,-0.008999578,Unknown,,hey everyone
791644.6070301,2.562046,0.0114883,0,-0.02192904,1.134215,-1.254154,0.1034446,0.07323215,-0.009017448,Unknown,,hey everyone
791644.6175857,2.572679,0.0106323,0,-0.02191279,1.134214,-1.254166,0.1034887,0.0732127,-0.009039517,Unknown,,hey everyone
791644.6287634,2.583799,0.0111207,0,-0.02190884,1.134235,-1.254181,0.1034748,0.07320661,-0.009057656,Unknown,,hey everyone
791644.6399293,2.595011,0.0112113,0,-0.02191787,1.134244,-1.2542,0.103473,0.07320005,-0.009064884,Unknown,,hey everyone
791644.6510649,2.606089,0.0110785,0,-0.02191314,1.134259,-1.254209,0.1034767,0.07318056,-0.00908118,Unknown,,hey everyone
791644.6622702,2.617336,0.0112472,0,-0.02193265,1.134237,-1.254196,0.1034965,0.0731601,-0.00909098,Unknown,,hey everyone
